transmission.probability.insertive.infected,prop.casual.sex.acts,prop.steady.sex.acts,prep.bl.use.prop,transmission.probability.receptive.infected,prep.fraction.sd
0.0017246202396679383,0.1345912435587162,0.15646077140839248,0.20223424354925662,0.0003954689106721395,0.9626205287305557
0.0016294894315358344,0.12466748019358291,0.19047315287228456,0.24545034280926425,0.00023147048285463448,0.31310054524888037
0.001886575500302294,0.11523193548826638,0.24191750077218122,0.33625832074566453,0.00015222698659450882,0.1951719690968184
0.0016822693400893405,0.11327295636985402,0.2457724352246906,0.22404171728660585,0.00013358525525034688,0.48923643022221563
0.0018686512806329351,0.09599938573594786,0.1555500479933257,0.10586435776533494,0.0002850053214603813,0.961076415695477
0.0014897705500754065,0.12617338043320664,0.19358051329276166,0.17857256173582126,0.00025038940267615913,0.47631315094406323
0.0017199954355790064,0.08878722091551847,0.17767817938602404,0.10324099950506252,0.0002915944029615585,0.660021448666755
0.0017856739454628534,0.12376959593600455,0.1681727351869683,0.19412182220944485,0.00016006740780018697,0.6925525120473867
0.001960597301537586,0.12545917280519703,0.24368079584581476,0.2185197509046118,6.55531136520423e-05,0.6975946092614062
0.0015057216841346157,0.10341014331230952,0.1957772409871008,0.20866501016380015,0.0003216817503708911,0.22146884707758818
0.001508619656912473,0.10980386220993167,0.22179994545163484,0.14810374871183324,0.0002297942406529822,0.5424813877446433
0.0015845705115322523,0.09082855299047415,0.20382583304144355,0.1367815603416376,0.00034196403781672056,0.4525391571918888
0.0016339193785592301,0.1274389958853743,0.1826480636831383,0.31657882729488623,0.00025295249997414257,0.16434507311080918
0.0017248418211906267,0.10520948167428801,0.20384736158550218,0.26651405414604046,0.00023036321983113846,0.21579002602776687
0.0015807352888948943,0.09524475750057018,0.20411339252006416,0.11922217254266398,0.00035807590487393665,0.5427701724695764
0.0019091624012439502,0.10910261119512792,0.21809218905413139,0.22879494605122686,0.00033948146950762113,0.7209743292610756
0.0018407394263892747,0.10090235672996714,0.20836562005512504,0.29785946914279293,0.00022652456914896074,0.15992027767194378
0.0017799252411719473,0.10161937011790687,0.16778780099011203,0.12246496713146372,0.00023845571707344939,0.5389874300904708
0.0016098301212251393,0.12681209545472166,0.2130396871428179,0.22586032475718504,0.00019669902554277525,0.550804865790504
0.0017483029485672393,0.10910099675346974,0.1515410733568593,0.25875304810102,0.0003280646455166011,0.12449020527846943
0.0017088321353187982,0.11796420751298248,0.18674674478507716,0.2866828485978807,0.00014146595152412633,0.08690152331904018
0.001561096179748661,0.09604377055756569,0.18974248728721238,0.10778735458939782,0.000302344896093664,0.26440135654916846
0.0017091206858059647,0.10898055036818266,0.18549083411536765,0.20663345805641303,0.00024904047867039625,0.4687633873965288
0.001528162205544724,0.0916209953110008,0.23785248037767404,0.11932833017185536,0.0003540995534272846,0.8532787683048872
0.00168831869452321,0.08539118024062875,0.22345927070659447,0.11194063993970813,0.00033471380654966364,0.7142450589555004
0.0015498163019352054,0.09521292670874218,0.18244040115085086,0.1083291878639377,0.00029769709613701814,0.18526045632842364
0.0016096318446916604,0.12401758732028186,0.24007576985162404,0.21745787103016356,0.0003574632247620806,0.688574246362616
0.0017237244442813433,0.12262513755209309,0.15311044779006588,0.1770438015411503,0.0003407839117073002,0.9040906686292144
0.0013986533029856731,0.10547482522539521,0.2642132933221252,0.12158552555133412,0.00020826056063435555,0.379753297327657
0.0014150393144563979,0.10098665276769193,0.2560829502366813,0.16876335097072964,0.000269216141336301,0.3447056263599808
0.0016719742690433888,0.1239866993130863,0.18436629139739802,0.2206146851216368,0.00023985012896132605,0.49056698941057075
0.001656098678922114,0.12295514503740235,0.21054454248976304,0.2120403888711952,0.00021368330407778053,0.5284607916467048
0.0018461144617448397,0.09892073229440283,0.23721994525191142,0.3287702576124982,0.00013310514767822664,0.060998412074329315
0.0017328725731721069,0.11879328287037126,0.13357966747325725,0.14417205501000274,0.0003283620825514366,0.748611270212926
0.0016382512657634686,0.11250444106062016,0.20175001384238145,0.2816527377529094,0.00024512911293352377,0.1645477612620181
0.0018428356128453623,0.11353492314985937,0.18003154701361443,0.18066679993435256,0.00013689508551221783,0.9620068981985727
0.001844529617264187,0.11655845606008841,0.27142810144099844,0.22748192937624262,0.00035007891949567375,0.9586850152646494
0.0016699958174989289,0.07225285543848688,0.2121271449108999,0.10760905954878529,0.0002997261813480007,0.5324375769914871
0.0018376165052279856,0.09592139546907627,0.1627374201920793,0.1479084822043198,0.00031786303103640857,0.560463492078684
0.0016821405576658976,0.10932471400095778,0.17304533545477577,0.29658119415687656,0.00028808441332999553,0.10330695453995772
0.0016113110664875325,0.11515044110247766,0.2130835705078426,0.18014447507710082,0.00021435702592451414,0.6797777700836682
0.0015658829087964803,0.13143365037094767,0.21261916257965457,0.22361559107052414,0.00020257961900558929,0.4077317527148264
0.0015728250600065953,0.11943542395891663,0.18197125220699256,0.27593322799439324,0.00024616556416099083,0.13319725421871922
0.0015795508904139339,0.12877454582809883,0.2189578148801814,0.19949333753002163,0.00039648336868835675,0.9394741695266543
0.0016816883461822723,0.10548631117673432,0.19097080836945057,0.1605749155260648,0.0001701523736714813,0.5042593645262857
